Date,Restaurant,Item,Category,Price,Quantity,Revenue,month,day_of_week,is_holiday,previous_day_sales,previous_week_sales,same_day_last_month,avg_last_7_days,item_avg_sales
2024-03-25,Mehfil,0,Starter,203.0,125.0,23142.0,3,0,0,146.0,57.0,106.0,89.57142857142857,82.01778385772914
2024-03-25,Mehfil,19,Starter,184.0,34.0,6072.0,3,0,0,94.0,49.0,133.0,71.28571428571429,73.23255813953489
2024-03-25,Mehfil,11,Main Course,159.0,129.0,10653.0,3,0,0,117.0,23.0,92.0,69.42857142857143,77.91381668946649
2024-03-25,Mehfil,9,Biryani,309.0,84.0,24102.0,3,0,0,71.0,73.0,61.0,68.0,85.33242134062928
2024-03-25,Mehfil,27,Main Course,241.0,83.0,19762.0,3,0,0,118.0,55.0,70.0,64.42857142857143,70.34199726402188
2024-03-25,Mehfil,5,Biryani,302.0,160.0,35636.0,3,0,0,62.0,39.0,183.0,63.285714285714285,89.19562243502052
2024-03-25,Mehfil,15,Biryani,313.0,75.0,29109.0,3,0,0,96.0,60.0,124.0,66.42857142857143,72.3844049247606
2024-03-25,Mehfil,16,Biryani,194.0,93.0,15908.0,3,0,0,121.0,54.0,58.0,80.85714285714286,84.03693570451436
2024-03-25,Mehfil,25,Main Course,289.0,186.0,32079.0,3,0,0,85.0,33.0,40.0,79.71428571428571,66.84404924760602
2024-03-25,Mehfil,22,Starter,265.0,58.0,16960.0,3,0,0,121.0,69.0,71.0,64.0,72.67168262653898
2024-03-25,Mehfil,6,Starter,267.0,141.0,19491.0,3,0,0,180.0,72.0,191.0,102.28571428571429,90.57455540355677
2024-03-25,Mehfil,18,Main Course,174.0,129.0,17748.0,3,0,0,122.0,31.0,77.0,76.85714285714286,91.06019151846785
2024-03-25,Mehfil,20,Main Course,163.0,92.0,13692.0,3,0,0,124.0,45.0,146.0,72.85714285714286,80.30916552667578
2024-03-25,Mehfil,3,Starter,261.0,49.0,16443.0,3,0,0,51.0,41.0,78.0,66.71428571428571,64.41313269493844
2024-03-25,Mehfil,21,Biryani,240.0,36.0,10080.0,3,0,0,124.0,67.0,164.0,86.71428571428571,66.85772913816689
2024-03-25,Mehfil,26,Starter,342.0,112.0,40014.0,3,0,0,41.0,34.0,146.0,54.714285714285715,69.82352941176471
2024-03-25,Mehfil,2,Biryani,174.0,53.0,6264.0,3,0,0,75.0,26.0,60.0,57.57142857142857,66.92749658002737
2024-03-25,Mehfil,1,Main Course,299.0,59.0,17043.0,3,0,0,76.0,27.0,44.0,72.0,70.87551299589603
2024-03-25,Mehfil,10,Starter,295.0,61.0,16225.0,3,0,0,54.0,72.0,144.0,61.42857142857143,76.3201094391245
2024-03-25,Mehfil,28,Starter,241.0,92.0,23377.0,3,0,0,43.0,23.0,65.0,71.71428571428571,81.6593707250342
2024-03-25,Mehfil,8,Starter,150.0,87.0,14850.0,3,0,0,58.0,45.0,60.0,59.57142857142857,66.33515731874145
2024-03-25,Mehfil,17,Biryani,287.0,119.0,28700.0,3,0,0,141.0,140.0,169.0,80.0,78.63201094391245
2024-03-25,Mehfil,24,Starter,306.0,76.0,20502.0,3,0,0,116.0,90.0,72.0,71.71428571428571,87.67305061559507
2024-03-26,Mehfil,27,Main Course,287.0,40.0,11767.0,3,1,0,83.0,95.0,134.0,68.42857142857143,70.34199726402188
2024-03-26,Mehfil,22,Biryani,311.0,102.0,18660.0,3,1,0,58.0,50.0,110.0,62.42857142857143,72.67168262653898
2024-03-26,Mehfil,11,Biryani,217.0,66.0,13454.0,3,1,0,129.0,77.0,46.0,84.57142857142857,77.91381668946649
2024-03-26,Mehfil,7,Biryani,212.0,58.0,13992.0,3,1,0,80.0,65.0,48.0,79.57142857142857,69.22845417236663
2024-03-26,Mehfil,10,Biryani,315.0,71.0,19530.0,3,1,0,61.0,57.0,108.0,59.857142857142854,76.3201094391245
2024-03-26,Mehfil,23,Main Course,332.0,34.0,11288.0,3,1,0,94.0,42.0,51.0,68.57142857142857,74.83173734610124
2024-03-26,Mehfil,1,Starter,254.0,74.0,18542.0,3,1,0,59.0,34.0,78.0,76.57142857142857,70.87551299589603
2024-03-26,Mehfil,20,Biryani,284.0,53.0,7384.0,3,1,0,92.0,66.0,95.0,79.57142857142857,80.30916552667578
2024-03-26,Mehfil,26,Starter,308.0,51.0,18788.0,3,1,0,112.0,35.0,140.0,65.85714285714286,69.82352941176471
2024-03-26,Mehfil,4,Starter,340.0,45.0,8500.0,3,1,0,101.0,72.0,71.0,84.71428571428571,82.42954856361149
2024-03-26,Mehfil,29,Starter,225.0,16.0,4500.0,3,1,0,76.0,34.0,135.0,63.42857142857143,66.11901504787961
2024-03-26,Mehfil,6,Starter,195.0,93.0,14430.0,3,1,0,141.0,69.0,195.0,112.14285714285714,90.57455540355677
2024-03-26,Mehfil,13,Starter,298.0,121.0,17582.0,3,1,0,109.0,30.0,78.0,74.28571428571429,80.43365253077975
2024-03-26,Mehfil,9,Biryani,188.0,71.0,10528.0,3,1,0,84.0,67.0,138.0,69.57142857142857,85.33242134062928
2024-03-26,Mehfil,14,Main Course,183.0,57.0,9882.0,3,1,0,65.0,70.0,86.0,65.28571428571429,70.94664842681259
2024-03-26,Mehfil,8,Main Course,334.0,21.0,7682.0,3,1,0,87.0,21.0,102.0,65.57142857142857,66.33515731874145
2024-03-26,Mehfil,15,Starter,157.0,23.0,3925.0,3,1,0,75.0,52.0,130.0,68.57142857142857,72.3844049247606
2024-03-26,Mehfil,25,Starter,318.0,69.0,12402.0,3,1,0,186.0,60.0,60.0,101.57142857142857,66.84404924760602
2024-03-26,Mehfil,21,Main Course,187.0,22.0,4488.0,3,1,0,36.0,43.0,75.0,82.28571428571429,66.85772913816689
2024-03-26,Mehfil,16,Biryani,216.0,101.0,16416.0,3,1,0,93.0,85.0,114.0,86.42857142857143,84.03693570451436
2024-03-26,Mehfil,18,Starter,313.0,77.0,19719.0,3,1,0,129.0,76.0,170.0,90.85714285714286,91.06019151846785
2024-03-26,Mehfil,5,Main Course,301.0,48.0,11137.0,3,1,0,160.0,96.0,49.0,80.57142857142857,89.19562243502052
2024-03-26,Mehfil,12,Main Course,208.0,51.0,8736.0,3,1,0,83.0,84.0,107.0,77.42857142857143,82.91792065663475
2024-03-26,Mehfil,17,Biryani,348.0,36.0,10440.0,3,1,0,119.0,51.0,96.0,77.0,78.63201094391245
2024-03-26,Mehfil,0,Starter,271.0,45.0,9756.0,3,1,0,125.0,74.0,130.0,99.28571428571429,82.01778385772914
2024-03-26,Mehfil,28,Main Course,197.0,84.0,14775.0,3,1,0,92.0,147.0,148.0,81.57142857142857,81.6593707250342
2024-03-26,Mehfil,2,Main Course,236.0,20.0,5428.0,3,1,0,53.0,23.0,90.0,61.42857142857143,66.92749658002737
2024-03-26,Mehfil,19,Biryani,150.0,75.0,7800.0,3,1,0,34.0,63.0,111.0,69.14285714285714,73.23255813953489
2024-03-26,Mehfil,3,Biryani,313.0,27.0,8451.0,3,1,0,49.0,44.0,112.0,67.85714285714286,64.41313269493844
2024-03-26,Mehfil,24,Biryani,329.0,64.0,19082.0,3,1,0,76.0,50.0,311.0,69.71428571428571,87.67305061559507
2024-03-27,Mehfil,1,Starter,264.0,44.0,11616.0,3,2,0,74.0,50.0,44.0,82.28571428571429,70.87551299589603
2024-03-27,Mehfil,2,Biryani,212.0,79.0,15688.0,3,2,0,20.0,68.0,56.0,61.0,66.92749658002737
2024-03-27,Mehfil,10,Starter,198.0,114.0,13662.0,3,2,0,71.0,47.0,47.0,61.857142857142854,76.3201094391245
2024-03-27,Mehfil,16,Biryani,165.0,86.0,12210.0,3,2,0,101.0,87.0,28.0,88.71428571428571,84.03693570451436
2024-03-27,Mehfil,26,Starter,204.0,53.0,10608.0,3,2,0,51.0,54.0,38.0,68.14285714285714,69.82352941176471
2024-03-27,Mehfil,27,Starter,342.0,58.0,19494.0,3,2,0,40.0,48.0,57.0,60.57142857142857,70.34199726402188
2024-03-27,Mehfil,18,Biryani,167.0,55.0,7682.0,3,2,0,77.0,67.0,46.0,91.0,91.06019151846785
2024-03-27,Mehfil,3,Starter,193.0,38.0,7913.0,3,2,0,27.0,55.0,52.0,65.42857142857143,64.41313269493844
2024-03-27,Mehfil,5,Biryani,195.0,88.0,14430.0,3,2,0,48.0,37.0,58.0,73.71428571428571,89.19562243502052
2024-03-27,Mehfil,17,Starter,229.0,78.0,17633.0,3,2,0,36.0,36.0,34.0,74.85714285714286,78.63201094391245
2024-03-27,Mehfil,19,Biryani,169.0,64.0,9295.0,3,2,0,75.0,80.0,54.0,70.85714285714286,73.23255813953489
2024-03-27,Mehfil,25,Starter,162.0,23.0,3564.0,3,2,0,69.0,34.0,39.0,102.85714285714286,66.84404924760602
2024-03-27,Mehfil,6,Main Course,245.0,65.0,13475.0,3,2,0,93.0,83.0,76.0,115.57142857142857,90.57455540355677
2024-03-27,Mehfil,9,Starter,321.0,84.0,13482.0,3,2,0,71.0,57.0,51.0,70.14285714285714,85.33242134062928
2024-03-27,Mehfil,11,Biryani,298.0,77.0,19072.0,3,2,0,66.0,51.0,74.0,83.0,77.91381668946649
2024-03-27,Mehfil,23,Biryani,177.0,29.0,5310.0,3,2,0,34.0,59.0,47.0,67.42857142857143,74.83173734610124
2024-03-27,Mehfil,22,Starter,212.0,27.0,5512.0,3,2,0,102.0,30.0,69.0,69.85714285714286,72.67168262653898
2024-03-27,Mehfil,0,Starter,287.0,46.0,10332.0,3,2,0,45.0,52.0,52.0,95.14285714285714,82.01778385772914
2024-03-27,Mehfil,7,Starter,199.0,37.0,7363.0,3,2,0,58.0,30.0,69.0,78.57142857142857,69.22845417236663
2024-03-27,Mehfil,24,Main Course,329.0,45.0,14805.0,3,2,0,64.0,39.0,35.0,71.71428571428571,87.67305061559507
2024-03-27,Mehfil,20,Starter,235.0,64.0,13395.0,3,2,0,53.0,89.0,91.0,77.71428571428571,80.30916552667578
2024-03-27,Mehfil,21,Biryani,206.0,28.0,5974.0,3,2,0,22.0,93.0,27.0,79.28571428571429,66.85772913816689
2024-03-27,Mehfil,13,Starter,262.0,73.0,15720.0,3,2,0,121.0,70.0,88.0,87.28571428571429,80.43365253077975
2024-03-27,Mehfil,29,Starter,180.0,73.0,13500.0,3,2,0,16.0,52.0,32.0,60.857142857142854,66.11901504787961
2024-03-27,Mehfil,28,Biryani,326.0,75.0,19886.0,3,2,0,84.0,62.0,24.0,72.57142857142857,81.6593707250342
2024-03-27,Mehfil,4,Starter,278.0,51.0,11676.0,3,2,0,45.0,39.0,108.0,80.85714285714286,82.42954856361149
2024-03-27,Mehfil,14,Starter,338.0,29.0,10816.0,3,2,0,57.0,26.0,70.0,63.42857142857143,70.94664842681259
2024-03-27,Mehfil,15,Main Course,169.0,77.0,13013.0,3,2,0,23.0,35.0,73.0,64.42857142857143,72.3844049247606
2024-03-27,Mehfil,12,Biryani,206.0,33.0,5974.0,3,2,0,51.0,67.0,86.0,72.71428571428571,82.91792065663475
2024-03-27,Mehfil,8,Biryani,303.0,30.0,10605.0,3,2,0,21.0,47.0,70.0,65.57142857142857,66.33515731874145
2024-03-28,Mehfil,6,Starter,250.0,81.0,15500.0,3,3,0,65.0,58.0,36.0,113.0,90.57455540355677
2024-03-28,Mehfil,2,Biryani,277.0,102.0,15789.0,3,3,0,79.0,18.0,64.0,62.57142857142857,66.92749658002737
2024-03-28,Mehfil,27,Starter,311.0,57.0,17105.0,3,3,0,58.0,44.0,79.0,62.0,70.34199726402188
2024-03-28,Mehfil,17,Main Course,156.0,54.0,7488.0,3,3,0,78.0,63.0,93.0,80.85714285714286,78.63201094391245
2024-03-28,Mehfil,16,Starter,332.0,45.0,12948.0,3,3,0,86.0,40.0,20.0,88.57142857142857,84.03693570451436
2024-03-28,Mehfil,4,Starter,166.0,64.0,9130.0,3,3,0,51.0,75.0,66.0,82.57142857142857,82.42954856361149
2024-03-28,Mehfil,29,Main Course,256.0,56.0,16128.0,3,3,0,73.0,35.0,64.0,63.857142857142854,66.11901504787961
2024-03-28,Mehfil,14,Starter,326.0,24.0,9454.0,3,3,0,29.0,55.0,43.0,63.857142857142854,70.94664842681259
2024-03-28,Mehfil,25,Main Course,343.0,68.0,26068.0,3,3,0,23.0,54.0,68.0,101.28571428571429,66.84404924760602
2024-03-28,Mehfil,12,Starter,302.0,62.0,16308.0,3,3,0,33.0,46.0,32.0,67.85714285714286,82.91792065663475
2024-03-28,Mehfil,0,Starter,318.0,23.0,6360.0,3,3,0,46.0,76.0,49.0,94.28571428571429,82.01778385772914
2024-03-28,Mehfil,23,Biryani,245.0,35.0,8820.0,3,3,0,29.0,60.0,45.0,63.142857142857146,74.83173734610124
2024-03-28,Mehfil,9,Starter,239.0,81.0,17686.0,3,3,0,84.0,64.0,61.0,74.0,85.33242134062928
2024-03-28,Mehfil,26,Starter,257.0,66.0,16705.0,3,3,0,53.0,67.0,65.0,68.0,69.82352941176471
2024-03-28,Mehfil,18,Main Course,155.0,69.0,9455.0,3,3,0,55.0,86.0,75.0,89.28571428571429,91.06019151846785
2024-03-28,Mehfil,20,Starter,154.0,88.0,12166.0,3,3,0,64.0,61.0,64.0,74.14285714285714,80.30916552667578
2024-03-28,Mehfil,15,Main Course,204.0,39.0,9180.0,3,3,0,77.0,53.0,132.0,70.42857142857143,72.3844049247606
2024-03-28,Mehfil,13,Main Course,216.0,68.0,14040.0,3,3,0,73.0,24.0,66.0,87.71428571428571,80.43365253077975
2024-03-28,Mehfil,1,Biryani,162.0,34.0,5994.0,3,3,0,44.0,80.0,52.0,81.42857142857143,70.87551299589603
2024-03-28,Mehfil,3,Starter,194.0,70.0,13386.0,3,3,0,38.0,46.0,46.0,63.0,64.41313269493844
2024-03-28,Mehfil,8,Starter,337.0,41.0,15502.0,3,3,0,30.0,36.0,45.0,63.142857142857146,66.33515731874145
2024-03-28,Mehfil,5,Starter,243.0,80.0,16767.0,3,3,0,88.0,53.0,26.0,81.0,89.19562243502052
2024-03-28,Mehfil,11,Starter,251.0,75.0,16817.0,3,3,0,77.0,83.0,53.0,86.71428571428571,77.91381668946649
2024-03-28,Mehfil,21,Starter,153.0,62.0,9792.0,3,3,0,28.0,23.0,50.0,70.0,66.85772913816689
2024-03-28,Mehfil,10,Main Course,290.0,30.0,8410.0,3,3,0,114.0,69.0,84.0,71.42857142857143,76.3201094391245
2024-03-28,Mehfil,22,Starter,223.0,24.0,5575.0,3,3,0,27.0,38.0,37.0,69.42857142857143,72.67168262653898
2024-03-28,Mehfil,7,Biryani,177.0,41.0,7611.0,3,3,0,37.0,53.0,47.0,79.57142857142857,69.22845417236663
2024-03-28,Mehfil,28,Biryani,324.0,29.0,10368.0,3,3,0,75.0,74.0,25.0,74.42857142857143,81.6593707250342
2024-03-28,Mehfil,19,Main Course,161.0,41.0,6118.0,3,3,0,64.0,75.0,52.0,68.57142857142857,73.23255813953489
2024-03-28,Mehfil,24,Biryani,321.0,56.0,16371.0,3,3,0,45.0,89.0,51.0,72.57142857142857,87.67305061559507
2024-03-29,Mehfil,10,Main Course,236.0,77.0,16756.0,3,4,1,30.0,73.0,54.0,65.85714285714286,76.3201094391245
2024-03-29,Mehfil,16,Starter,164.0,95.0,7708.0,3,4,1,45.0,25.0,59.0,89.28571428571429,84.03693570451436
2024-03-29,Mehfil,0,Starter,193.0,24.0,3860.0,3,4,1,23.0,83.0,41.0,86.71428571428571,82.01778385772914
2024-03-29,Mehfil,5,Biryani,168.0,103.0,11760.0,3,4,1,80.0,50.0,64.0,84.85714285714286,89.19562243502052
2024-03-29,Mehfil,27,Biryani,298.0,57.0,16688.0,3,4,1,57.0,38.0,61.0,63.857142857142854,70.34199726402188
2024-03-29,Mehfil,7,Main Course,281.0,37.0,11802.0,3,4,1,41.0,131.0,41.0,77.85714285714286,69.22845417236663
2024-03-29,Mehfil,29,Biryani,230.0,50.0,12190.0,3,4,1,56.0,22.0,29.0,66.85714285714286,66.11901504787961
2024-03-29,Mehfil,28,Starter,244.0,67.0,12444.0,3,4,1,29.0,58.0,25.0,68.0,81.6593707250342
2024-03-29,Mehfil,13,Starter,300.0,78.0,19800.0,3,4,1,68.0,76.0,93.0,94.0,80.43365253077975
2024-03-29,Mehfil,15,Starter,251.0,41.0,10793.0,3,4,1,39.0,76.0,52.0,68.42857142857143,72.3844049247606
2024-03-29,Mehfil,4,Biryani,323.0,20.0,6460.0,3,4,1,64.0,33.0,55.0,81.0,82.42954856361149
2024-03-29,Mehfil,24,Starter,323.0,41.0,10982.0,3,4,1,56.0,65.0,33.0,67.85714285714286,87.67305061559507
2024-03-29,Mehfil,6,Starter,220.0,81.0,14740.0,3,4,1,81.0,83.0,63.0,116.28571428571429,90.57455540355677
2024-03-29,Mehfil,11,Main Course,162.0,80.0,11664.0,3,4,1,75.0,47.0,61.0,85.57142857142857,77.91381668946649
2024-03-29,Mehfil,1,Main Course,306.0,48.0,16830.0,3,4,1,34.0,76.0,22.0,74.85714285714286,70.87551299589603
2024-03-29,Mehfil,14,Main Course,241.0,79.0,18316.0,3,4,1,24.0,70.0,23.0,59.42857142857143,70.94664842681259
2024-03-29,Mehfil,17,Biryani,159.0,57.0,8745.0,3,4,1,54.0,23.0,58.0,79.57142857142857,78.63201094391245
2024-03-29,Mehfil,19,Main Course,181.0,41.0,7059.0,3,4,1,41.0,30.0,53.0,63.714285714285715,73.23255813953489
2024-03-29,Mehfil,23,Main Course,182.0,75.0,14196.0,3,4,1,35.0,49.0,77.0,59.57142857142857,74.83173734610124
2024-03-29,Mehfil,18,Biryani,172.0,25.0,3784.0,3,4,1,69.0,61.0,183.0,86.85714285714286,91.06019151846785
2024-03-29,Mehfil,3,Starter,334.0,52.0,11690.0,3,4,1,70.0,57.0,37.0,66.42857142857143,64.41313269493844
2024-03-29,Mehfil,26,Biryani,253.0,54.0,15433.0,3,4,1,66.0,66.0,49.0,67.85714285714286,69.82352941176471
2024-03-29,Mehfil,25,Starter,228.0,60.0,13680.0,3,4,1,68.0,60.0,49.0,103.28571428571429,66.84404924760602
2024-03-29,Mehfil,22,Main Course,323.0,36.0,11951.0,3,4,1,24.0,44.0,60.0,67.42857142857143,72.67168262653898
2024-03-29,Mehfil,8,Main Course,188.0,49.0,10716.0,3,4,1,41.0,77.0,113.0,63.857142857142854,66.33515731874145
2024-03-29,Mehfil,9,Starter,267.0,74.0,16554.0,3,4,1,81.0,65.0,27.0,76.42857142857143,85.33242134062928
2024-03-29,Mehfil,2,Main Course,313.0,56.0,17841.0,3,4,1,102.0,45.0,70.0,74.57142857142857,66.92749658002737
2024-03-29,Mehfil,12,Starter,268.0,93.0,21172.0,3,4,1,62.0,64.0,27.0,70.14285714285714,82.91792065663475
2024-03-29,Mehfil,20,Main Course,337.0,39.0,11795.0,3,4,1,88.0,72.0,73.0,78.0,80.30916552667578
2024-03-29,Mehfil,21,Biryani,255.0,63.0,17085.0,3,4,1,62.0,70.0,51.0,75.57142857142857,66.85772913816689
2024-03-30,Mehfil,14,Biryani,150.0,164.0,15150.0,3,5,0,79.0,53.0,53.0,60.714285714285715,70.94664842681259
2024-03-30,Mehfil,13,Biryani,321.0,181.0,32100.0,3,5,0,78.0,143.0,63.0,94.28571428571429,80.43365253077975
2024-03-30,Mehfil,24,Starter,347.0,135.0,25678.0,3,5,0,41.0,53.0,94.0,64.42857142857143,87.67305061559507
2024-03-30,Mehfil,12,Main Course,312.0,131.0,21216.0,3,5,0,93.0,59.0,33.0,74.28571428571429,82.91792065663475
2024-03-30,Mehfil,0,Main Course,216.0,46.0,5832.0,3,5,0,24.0,139.0,27.0,78.28571428571429,82.01778385772914
2024-03-30,Mehfil,25,Biryani,327.0,55.0,11772.0,3,5,0,60.0,232.0,56.0,103.28571428571429,66.84404924760602
2024-03-30,Mehfil,11,Main Course,211.0,175.0,19201.0,3,5,0,80.0,88.0,49.0,90.28571428571429,77.91381668946649
2024-03-30,Mehfil,23,Main Course,293.0,97.0,18459.0,3,5,0,75.0,53.0,49.0,63.285714285714285,74.83173734610124
2024-03-30,Mehfil,9,Biryani,330.0,153.0,33330.0,3,5,0,74.0,79.0,34.0,77.71428571428571,85.33242134062928
2024-03-30,Mehfil,18,Biryani,317.0,92.0,15216.0,3,5,0,25.0,95.0,165.0,81.71428571428571,91.06019151846785
2024-03-30,Mehfil,7,Starter,204.0,100.0,12444.0,3,5,0,37.0,83.0,66.0,64.42857142857143,69.22845417236663
2024-03-30,Mehfil,17,Main Course,157.0,290.0,14287.0,3,5,0,57.0,106.0,52.0,84.42857142857143,78.63201094391245
2024-03-30,Mehfil,22,Main Course,244.0,65.0,10004.0,3,5,0,36.0,96.0,132.0,66.28571428571429,72.67168262653898
2024-03-30,Mehfil,20,Main Course,272.0,46.0,7344.0,3,5,0,39.0,53.0,52.0,73.28571428571429,80.30916552667578
2024-03-30,Mehfil,21,Biryani,157.0,69.0,7693.0,3,5,0,63.0,187.0,40.0,74.57142857142857,66.85772913816689
2024-03-30,Mehfil,28,Main Course,308.0,55.0,8932.0,3,5,0,67.0,95.0,46.0,69.28571428571429,81.6593707250342
2024-03-30,Mehfil,2,Main Course,174.0,106.0,12528.0,3,5,0,56.0,148.0,19.0,76.14285714285714,66.92749658002737
2024-03-30,Mehfil,8,Biryani,245.0,42.0,7105.0,3,5,0,49.0,133.0,47.0,59.857142857142854,66.33515731874145
2024-03-30,Mehfil,26,Biryani,219.0,63.0,8541.0,3,5,0,54.0,86.0,54.0,66.14285714285714,69.82352941176471
2024-03-30,Mehfil,3,Starter,300.0,95.0,19500.0,3,5,0,52.0,173.0,85.0,65.71428571428571,64.41313269493844
2024-03-30,Mehfil,29,Starter,272.0,42.0,7344.0,3,5,0,50.0,124.0,48.0,70.85714285714286,66.11901504787961
2024-03-30,Mehfil,19,Starter,156.0,59.0,5616.0,3,5,0,41.0,108.0,32.0,65.28571428571429,73.23255813953489
2024-03-30,Mehfil,5,Biryani,283.0,187.0,28300.0,3,5,0,103.0,106.0,26.0,92.42857142857143,89.19562243502052
2024-03-30,Mehfil,10,Biryani,330.0,155.0,30690.0,3,5,0,77.0,58.0,52.0,66.42857142857143,76.3201094391245
2024-03-30,Mehfil,16,Main Course,312.0,56.0,9984.0,3,5,0,95.0,154.0,87.0,99.28571428571429,84.03693570451436
2024-03-30,Mehfil,15,Biryani,231.0,62.0,8547.0,3,5,0,41.0,93.0,59.0,63.42857142857143,72.3844049247606
2024-03-30,Mehfil,4,Main Course,283.0,69.0,11320.0,3,5,0,20.0,151.0,34.0,79.14285714285714,82.42954856361149
2024-03-30,Mehfil,6,Biryani,331.0,146.0,26480.0,3,5,0,81.0,171.0,43.0,116.0,90.57455540355677
2024-03-30,Mehfil,27,Biryani,291.0,64.0,11931.0,3,5,0,57.0,53.0,79.0,66.57142857142857,70.34199726402188
2024-03-30,Mehfil,1,Starter,287.0,53.0,10619.0,3,5,0,48.0,161.0,19.0,70.85714285714286,70.87551299589603
2024-03-31,Mehfil,28,Starter,233.0,106.0,13514.0,3,6,1,55.0,43.0,86.0,63.57142857142857,81.6593707250342
2024-03-31,Mehfil,7,Main Course,295.0,101.0,18290.0,3,6,1,100.0,115.0,33.0,66.85714285714286,69.22845417236663
2024-03-31,Mehfil,6,Biryani,169.0,114.0,12168.0,3,6,1,146.0,180.0,59.0,112.42857142857143,90.57455540355677
2024-03-31,Mehfil,12,Starter,188.0,107.0,11656.0,3,6,1,131.0,139.0,62.0,84.57142857142857,82.91792065663475
2024-03-31,Mehfil,15,Main Course,326.0,94.0,18908.0,3,6,1,62.0,96.0,64.0,59.0,72.3844049247606
2024-03-31,Mehfil,21,Starter,226.0,134.0,20792.0,3,6,1,69.0,124.0,77.0,57.714285714285715,66.85772913816689
2024-03-31,Mehfil,8,Starter,269.0,83.0,16947.0,3,6,1,42.0,58.0,34.0,46.857142857142854,66.33515731874145
2024-03-31,Mehfil,3,Biryani,213.0,89.0,14484.0,3,6,1,95.0,51.0,38.0,54.57142857142857,64.41313269493844
2024-03-31,Mehfil,5,Starter,314.0,45.0,8164.0,3,6,1,187.0,62.0,124.0,104.0,89.19562243502052
2024-03-31,Mehfil,19,Main Course,322.0,100.0,18354.0,3,6,1,59.0,94.0,68.0,58.285714285714285,73.23255813953489
2024-03-31,Mehfil,9,Starter,217.0,57.0,6727.0,3,6,1,153.0,71.0,114.0,88.28571428571429,85.33242134062928
2024-03-31,Mehfil,24,Starter,340.0,96.0,17000.0,3,6,1,135.0,116.0,68.0,76.14285714285714,87.67305061559507
2024-03-31,Mehfil,11,Main Course,238.0,264.0,19754.0,3,6,1,175.0,117.0,28.0,102.71428571428571,77.91381668946649
2024-03-31,Mehfil,17,Biryani,197.0,51.0,6304.0,3,6,1,290.0,141.0,52.0,110.71428571428571,78.63201094391245
2024-03-31,Mehfil,1,Starter,213.0,78.0,12354.0,3,6,1,53.0,76.0,42.0,55.42857142857143,70.87551299589603
2024-03-31,Mehfil,18,Main Course,309.0,194.0,31518.0,3,6,1,92.0,122.0,44.0,81.28571428571429,91.06019151846785
2024-03-31,Mehfil,25,Main Course,241.0,116.0,18798.0,3,6,1,55.0,85.0,18.0,78.0,66.84404924760602
2024-03-31,Mehfil,13,Main Course,201.0,171.0,20301.0,3,6,1,181.0,68.0,91.0,99.71428571428571,80.43365253077975
2024-03-31,Mehfil,22,Starter,206.0,47.0,5974.0,3,6,1,65.0,121.0,25.0,61.857142857142854,72.67168262653898
2024-03-31,Mehfil,23,Main Course,338.0,135.0,31096.0,3,6,1,97.0,123.0,47.0,69.57142857142857,74.83173734610124
2024-03-31,Mehfil,27,Starter,337.0,99.0,22242.0,3,6,1,64.0,118.0,36.0,68.14285714285714,70.34199726402188
2024-03-31,Mehfil,0,Starter,268.0,127.0,20100.0,3,6,1,46.0,146.0,64.0,65.0,82.01778385772914
2024-03-31,Mehfil,10,Starter,182.0,44.0,4914.0,3,6,1,155.0,54.0,99.0,80.28571428571429,76.3201094391245
2024-03-31,Mehfil,14,Main Course,289.0,111.0,21675.0,3,6,1,164.0,118.0,64.0,76.57142857142857,70.94664842681259
2024-03-31,Mehfil,29,Biryani,315.0,131.0,30555.0,3,6,1,42.0,101.0,71.0,59.142857142857146,66.11901504787961
2024-03-31,Mehfil,4,Starter,154.0,143.0,13090.0,3,6,1,69.0,122.0,43.0,67.42857142857143,82.42954856361149
2024-03-31,Mehfil,26,Starter,254.0,51.0,9144.0,3,6,1,63.0,41.0,19.0,62.857142857142854,69.82352941176471
2024-03-31,Mehfil,20,Starter,157.0,102.0,9263.0,3,6,1,46.0,124.0,37.0,72.28571428571429,80.30916552667578
2024-03-31,Mehfil,16,Biryani,258.0,121.0,18576.0,3,6,1,56.0,121.0,40.0,85.28571428571429,84.03693570451436
2024-03-31,Mehfil,2,Biryani,258.0,60.0,10836.0,3,6,1,106.0,75.0,64.0,70.14285714285714,66.92749658002737
2024-04-01,Mehfil,21,Main Course,180.0,49.0,9000.0,4,0,0,134.0,36.0,115.0,59.142857142857146,66.85772913816689
2024-04-01,Mehfil,28,Main Course,318.0,21.0,6360.0,4,0,0,106.0,92.0,69.0,72.57142857142857,81.6593707250342
2024-04-01,Mehfil,16,Starter,188.0,67.0,12032.0,4,0,0,121.0,93.0,96.0,85.28571428571429,84.03693570451436
2024-04-01,Mehfil,0,Main Course,227.0,86.0,15890.0,4,0,0,127.0,125.0,138.0,62.285714285714285,82.01778385772914
2024-04-01,Mehfil,17,Starter,277.0,46.0,13573.0,4,0,0,51.0,119.0,91.0,97.85714285714286,78.63201094391245
2024-04-01,Mehfil,9,Main Course,331.0,65.0,11916.0,4,0,0,57.0,84.0,148.0,86.28571428571429,85.33242134062928
2024-04-01,Mehfil,3,Main Course,312.0,36.0,14040.0,4,0,0,89.0,49.0,57.0,60.0,64.41313269493844
